DATA,STDEV.S (±5p),Max,STDEV.S (±20p),Mean Max value over 100 points
-0.08,0.092530093,0.16,0.112828823,-0.01990
0.02,0.092086915,0.19,0.112828823,-0.01949
-0.11,0.093497691,0.19,0.108507952,-0.01768
-0.11,0.116821542,0.19,0.108151692,-0.01687
-0.05,0.122073003,0.19,0.109026702,-0.01576
0,0.137576425,0.19,0.108668066,-0.01667
-0.04,0.145539748,0.19,0.105675594,-0.01697
-0.24,0.145014106,0.19,0.107146622,-0.01788
0.16,0.142535482,0.19,0.107200354,-0.01727
-0.24,0.140220605,0.19,0.107291222,-0.01707
0.19,0.139805059,0.19,0.106172721,-0.01606
0.12,0.141099578,0.12,0.104783699,-0.01697
0,0.142126704,0.06,0.103491645,-0.01636
-0.03,0.118490506,0.07,0.101473638,-0.01495
-0.06,0.113602177,0.07,0.104437002,-0.01586
-0.01,0.084185941,0.07,0.104261894,-0.01455
0.05,0.071883745,0.07,0.101837492,-0.01283
0.06,0.063632467,0.07,0.101754814,-0.01182
-0.02,0.07277612,0.07,0.1009435,-0.01212
-0.1,0.086979621,0.08,0.102562948,-0.01182
-0.04,0.09056389,0.08,0.10540015,-0.01232
-0.13,0.093215293,0.08,0.101999392,-0.01283
0.07,0.087666724,0.08,0.108486517,-0.01535
-0.14,0.090483549,0.08,0.108305687,-0.01808
-0.19,0.089757248,0.08,0.111661667,-0.01657
-0.13,0.094059942,0.08,0.11956038,-0.01707
0.03,0.094349447,0.14,0.120308297,-0.01566
-0.03,0.093303025,0.14,0.120501444,-0.01697
0.08,0.087666724,0.14,0.121117444,-0.01808
-0.06,0.080757775,0.14,0.116191407,-0.01798
0.05,0.075377836,0.14,0.113354665,-0.01636
-0.02,0.061688366,0.14,0.108179335,-0.01606
0.05,0.070116786,0.15,0.103764684,-0.01485
-0.04,0.069334499,0.15,0.10168187,-0.01455
-0.04,0.078659219,0.22,0.101871197,-0.01657
0.14,0.087894565,0.22,0.102063429,-0.01646
-0.01,0.100534933,0.22,0.102220637,-0.01606
-0.1,0.104603146,0.27,0.102350558,-0.01747
0.01,0.126656299,0.27,0.103402792,-0.01545
-0.15,0.126203299,0.27,0.102887439,-0.01535
-0.15,0.141947493,0.27,0.103014906,-0.01414
0.15,0.160838711,0.27,0.102267211,-0.01364
-0.11,0.163695949,0.27,0.102547831,-0.01293
0.22,0.161880989,0.27,0.101173622,-0.01273
-0.01,0.164150707,0.27,0.100743636,-0.01404
-0.22,0.15820585,0.27,0.099808233,-0.01222
0.27,0.150484067,0.27,0.095823065,-0.01040
-0.11,0.144505426,0.05,0.093847264,-0.00909
0.03,0.139172881,0.05,0.095033362,-0.00919
-0.1,0.122318511,0.05,0.099674442,-0.00919
0.02,0.123538732,0.1,0.101653549,-0.00636
0.04,0.103835534,0.1,0.104256584,-0.00717
0.05,0.059206879,0.1,0.106141947,-0.00505
0.02,0.051733583,0.1,0.106141947,-0.00697
-0.02,0.060467873,0.1,0.106319688,-0.00929
-0.06,0.051079261,0.1,0.106134644,-0.00798
-0.06,0.053868527,0.1,0.1061722,-0.00869
0.04,0.052535702,0.1,0.107630783,-0.00727
-0.05,0.053563896,0.1,0.108108165,-0.00788
0.1,0.054221767,0.1,0.107324247,-0.00838
0.02,0.057160062,0.1,0.107534537,-0.00869
-0.05,0.061452125,0.1,0.105171378,-0.00838
0.01,0.05923758,0.15,0.102564568,-0.00717
-0.07,0.057839904,0.16,0.102172416,-0.00808
0.03,0.063245553,0.16,0.10083593,-0.00667
-0.07,0.082351795,0.16,0.095099761,-0.00636
0.08,0.096370497,0.16,0.09617836,-0.00525
-0.03,0.106889918,0.16,0.090475549,-0.00313
-0.01,0.113434002,0.16,0.080912569,-0.00242
0.1,0.110181668,0.16,0.08039355,-0.00212
-0.2,0.113474066,0.16,0.080234291,-0.00162
0.15,0.109494707,0.16,0.079835795,-0.00253
0.16,0.10846868,0.16,0.079716413,-0.00192
0.14,0.124506298,0.14,0.082209251,-0.00131
-0.02,0.12689294,0.05,0.084431524,-0.00091
-0.06,0.123957471,0.05,0.085616777,-0.00141
0.01,0.107711737,0.05,0.087339792,-0.00131
0.05,0.097094144,0.05,0.08981524,-0.00131
-0.18,0.080554894,0.05,0.08981524,-0.00323
-0.07,0.068609567,0.05,0.090982091,-0.00273
-0.05,0.069032272,0.05,0.091477354,-0.00121
-0.05,0.07419875,0.05,0.090773714,-0.00242
0.02,0.07513624,0.05,0.091626136,0.00000
0,0.06853002,0.06,0.091347729,0.00162
-0.14,0.05680909,0.06,0.091499142,-0.00010
-0.01,0.058012538,0.13,0.091145655,-0.00020
0.05,0.058028206,0.13,0.091871763,-0.00202
-0.1,0.066085344,0.13,0.091349547,-0.00182
-0.04,0.064666979,0.13,0.090506756,-0.00030
-0.1,0.081775747,0.13,0.091924785,-0.00313
-0.09,0.084433944,0.13,0.094124749,-0.00101
-0.04,0.088636131,0.13,0.094018801,-0.00141
0.06,0.093195786,0.13,0.089749868,-0.00051
0,0.100245154,0.13,0.087356273,-0.00111
0.13,0.101399301,0.13,0.083572635,-0.00131
0.13,0.10249612,0.13,0.080604719,-0.00152
0.09,0.098737485,0.11,0.080639745,-0.00192
0.11,0.097514568,0.11,0.08034808,-0.00152
-0.15,0.098294548,0.08,0.082462113,-0.00071
-0.06,0.098673014,0.08,0.081993436,-0.00081
-0.11,0.095002392,0.08,0.079321598,-0.00111
0.07,0.087842835,0.08,0.078766796,-0.00111
0.07,0.086958715,0.13,0.07850556,-0.00222
0.08,0.080419355,0.13,0.078666207,-0.00263
-0.01,0.064624791,0.13,0.079168575,-0.00192
-0.04,0.071312373,0.13,0.079234292,-0.00192
0.04,0.069765842,0.13,0.076215147,-0.00101
0.08,0.07733046,0.13,0.076191895,-0.00111
-0.03,0.078160674,0.13,0.077617485,0.00051
0,0.077986013,0.13,0.075929821,-0.00010
-0.11,0.077951034,0.13,0.075587767,0.00061
0.13,0.077377469,0.13,0.07394964,0.00061
-0.1,0.076526882,0.1,0.072734137,-0.00081
0.08,0.07242551,0.1,0.072915096,0.00121
-0.07,0.081742389,0.1,0.072653397,-0.00020
0,0.081953424,0.1,0.072893071,-0.00192
0.03,0.081251573,0.1,0.072747078,-0.00313
0.01,0.070723533,0.1,0.071357661,-0.00303
0.02,0.063917561,0.1,0.070105126,-0.00222
-0.13,0.061066283,0.1,0.068136889,-0.00212
0.01,0.060677988,0.11,0.066707905,-0.00273
0.1,0.060887377,0.11,0.066299933,-0.00131
-0.03,0.060407706,0.11,0.063932585,-0.00081
0.02,0.060332413,0.11,0.064126294,0.00000
-0.06,0.068821244,0.11,0.063263936,0.00040
0.06,0.051345532,0.11,0.063934317,0.00020
0.02,0.051663245,0.11,0.063934317,0.00020
-0.01,0.046358288,0.11,0.063642655,0.00172
0,0.047290207,0.11,0.063656574,0.00152
0.11,0.050163369,0.11,0.06249784,0.00071
0.02,0.046787722,0.09,0.062524414,0.00182
0,0.045825757,0.09,0.062595221,0.00232
-0.03,0.058106485,0.09,0.06029918,0.00374
-0.04,0.064201388,0.09,0.056985942,0.00444
-0.05,0.064158894,0.09,0.055911851,0.00444
0.04,0.054822026,0.09,0.0545362,0.00343
0.05,0.064229701,0.09,0.054020012,0.00333
-0.11,0.066346199,0.1,0.054037434,0.00141
0.09,0.066400986,0.1,0.053888651,-0.00020
0.01,0.068383943,0.1,0.053964633,-0.00131
-0.02,0.067203896,0.1,0.053888651,-0.00273
-0.12,0.073632997,0.1,0.050152591,-0.00152
0.04,0.071528761,0.1,0.050217688,-0.00121
0.01,0.06315925,0.1,0.049771349,-0.00040
-0.07,0.056648839,0.1,0.049609773,-0.00131
-0.01,0.05709641,0.1,0.049872484,-0.00162
0.1,0.058200281,0.1,0.048947958,-0.00222
-0.01,0.044782302,0.03,0.048596014,-0.00273
-0.01,0.043547258,0.03,0.048511624,-0.00293
-0.04,0.043838547,0.03,0.048497925,-0.00293
0.02,0.043838547,0.03,0.048529883,-0.00444
0.03,0.043672334,0.03,0.045585887,-0.00495
-0.02,0.033001377,0.02,0.045491045,-0.00505
0.02,0.033001377,0.02,0.045607745,-0.00404
0.02,0.033166248,0.02,0.045486176,-0.00596
-0.07,0.03266914,0.09,0.045082673,-0.00455
0.01,0.032051096,0.09,0.044838828,-0.00545
-0.05,0.031071764,0.09,0.044534009,-0.00505
-0.01,0.031651512,0.09,0.044099204,-0.00556
-0.02,0.042017312,0.09,0.040703939,-0.00677
0.02,0.042017312,0.09,0.038294193,-0.00747
0.01,0.035290998,0.09,0.038259474,-0.00828
0.02,0.03600505,0.09,0.038172541,-0.00747
0.02,0.034377583,0.09,0.033633751,-0.00768
0.09,0.033844564,0.09,0.033448859,-0.00919
0.02,0.032022719,0.04,0.033448859,-0.00919
0.04,0.032946237,0.04,0.031610517,-0.00980
-0.01,0.032973819,0.02,0.032062715,-0.00929
-0.04,0.033709993,0.02,0.028485197,-0.01020
0,0.033709993,0.02,0.029113898,-0.01071
0.01,0.022074255,0.03,0.029712539,-0.01101
-0.01,0.021950357,0.03,0.029113898,-0.01152
0.02,0.021616492,0.03,0.030335883,-0.01303
-0.01,0.022074255,0.03,0.030215175,-0.01374
0.02,0.021191765,0.03,0.030215175,-0.01404
0.02,0.021447611,0.03,0.030260954,-0.01404
-0.01,0.021191765,0.03,0.030260954,-0.01434
-0.04,0.020976177,0.03,0.028813756,-0.01434
-0.02,0.020225996,0.03,0.028974728,-0.01515
0.03,0.021950357,0.04,0.028231365,-0.01606
-0.01,0.021950357,0.04,0.029033909,-0.01556
0,0.020889319,0.04,0.029140512,-0.01667
0,0.021574396,0.04,0.03018584,-0.01717
0.01,0.022563043,0.04,0.031245819,-0.01707
-0.03,0.022563043,0.04,0.031790427,-0.01616
-0.03,0.023393861,0.04,0.032990485,-0.01707
0.01,0.025619595,0.04,0.031110847,-0.01758
0.01,0.025477263,0.04,0.030713191,-0.01768
0.04,0.029449495,0.04,0.029602385,-0.01828
-0.02,0.028572078,-0.01,0.030423369,-0.01990
-0.04,0.028316394,-0.01,0.031284781,-0.02030
-0.04,0.028316394,-0.01,0.031222773,-0.02071
-0.01,0.027001683,0.04,0.031109068,-0.02051
-0.06,0.025045413,0.04,0.031575465,-0.02111
-0.03,0.013003496,0.04,0.033082668,-0.02192
-0.02,0.013003496,0.04,0.033679816,-0.02182
-0.03,0.024605986,0.04,0.033692966,-0.02253
-0.03,0.027136021,0.04,0.033369305,-0.02333
-0.03,0.029695424,0.04,0.033369305,-0.02333
-0.03,0.029695424,0.04,0.033529875,-0.02354
-0.02,0.035006493,0.04,0.033546384,-0.02343
0.04,0.038588741,0.04,0.032608962,-0.02364
0.02,0.04251203,0.04,0.032608962,-0.02374
-0.06,0.042725338,0.04,0.032394304,-0.02455
-0.06,0.042852814,0.04,0.032162723,-0.02515
0.04,0.044353948,0.04,0.031738131,-0.02566
-0.07,0.048467421,0.04,0.031929463,-0.02636
-0.08,0.04455844,0.04,0.031984908,-0.02747
-0.01,0.042146929,0.04,0.031608766,-0.02818
-0.01,0.041494797,0.04,0.03101459,-0.02889
-0.06,0.04472136,0.04,0.02902628,-0.02909
0.04,0.038847019,0.04,0.029546217,-0.02869
-0.01,0.038162333,-0.01,0.029643508,-0.02899
-0.03,0.035878583,-0.01,0.029643508,-0.02949
-0.05,0.035878583,-0.01,0.029441084,-0.02970
-0.09,0.035058393,-0.01,0.029441084,-0.03040
-0.06,0.034430431,-0.01,0.029510589,-0.03071
-0.06,0.023354968,-0.01,0.029450486,-0.03131
-0.05,0.023354968,-0.01,0.029671513,-0.03222
-0.01,0.023354968,-0.01,0.029671513,-0.03232
-0.05,0.023587362,-0.01,0.029772113,-0.03212
-0.03,0.017372915,-0.01,0.029779552,-0.03202
-0.04,0.016292776,-0.01,0.030496083,-0.03283
-0.01,0.014396969,-0.01,0.028557028,-0.03343
-0.03,0.014396969,-0.03,0.027255406,-0.03404
-0.03,0.012060454,-0.03,0.027123033,-0.03455
-0.04,0.011281521,-0.03,0.026987959,-0.03495
-0.05,0.015374122,-0.03,0.024183225,-0.03515
-0.04,0.015782614,-0.02,0.023753533,-0.03485
-0.05,0.012504545,-0.02,0.022985864,-0.03535
-0.03,0.011908744,-0.01,0.022985864,-0.03545
-0.03,0.012135598,-0.01,0.022567728,-0.03576
-0.07,0.014333686,-0.01,0.022567728,-0.03596
-0.05,0.014206273,-0.01,0.019214935,-0.03566
-0.04,0.017320508,-0.01,0.019214935,-0.03576
-0.04,0.017215215,-0.01,0.019113811,-0.03606
-0.06,0.017320508,-0.01,0.019188983,-0.03556
-0.02,0.017002674,-0.01,0.017806018,-0.03576
-0.04,0.018877596,-0.01,0.017806018,-0.03556
-0.01,0.02062655,-0.01,0.017621592,-0.03566
-0.03,0.021148823,-0.02,0.017646711,-0.03545
-0.05,0.021105794,-0.02,0.017033613,-0.03576
-0.04,0.020670576,-0.01,0.017294914,-0.03586
-0.08,0.020670576,-0.01,0.017262869,-0.03606
-0.07,0.020670576,-0.01,0.017349256,-0.03697
-0.06,0.017002674,-0.01,0.016751721,-0.03747
-0.05,0.020045403,-0.01,0.017837087,-0.03737
-0.05,0.020045403,-0.01,0.017837087,-0.03717
-0.02,0.020225996,-0.01,0.017837087,-0.03768
-0.04,0.018877596,-0.01,0.017855703,-0.03747
-0.05,0.020538213,-0.01,0.017914526,-0.03697
-0.01,0.019725387,-0.01,0.017855703,-0.03737
-0.05,0.019725387,-0.01,0.017781123,-0.03788
-0.06,0.019540168,-0.01,0.018248318,-0.03747
-0.07,0.019725387,-0.01,0.017988553,-0.03828
-0.01,0.019908883,-0.01,0.018190575,-0.03879
-0.04,0.02,-0.02,0.0187482,-0.03869
-0.03,0.017477258,-0.02,0.018821891,-0.03848
-0.03,0.018683975,0,0.019142758,-0.03808
-0.06,0.017888544,0,0.019142758,-0.03768
-0.05,0.015015144,0,0.019197637,-0.03768
-0.03,0.012504545,0,0.018671254,-0.03737
-0.05,0.016949122,0,0.018635633,-0.03737
-0.02,0.016949122,0,0.019633971,-0.03697
-0.05,0.016949122,0,0.019633971,-0.03697
-0.03,0.014893562,0,0.019588796,-0.03717
-0.03,0.014893562,0,0.020321339,-0.03758
0,0.015015144,0,0.020002768,-0.03758
-0.03,0.014206273,-0.01,0.020277696,-0.03747
-0.04,0.017372915,-0.01,0.020277696,-0.03768
-0.03,0.017529196,-0.01,0.020146199,-0.03768
-0.05,0.018040359,-0.01,0.020513885,-0.03717
-0.04,0.019400094,-0.01,0.020513885,-0.03677
-0.04,0.0168954,-0.01,0.020859176,-0.03707
-0.07,0.019493589,-0.01,0.020742048,-0.03707
-0.02,0.02040499,0,0.020688589,-0.03667
-0.02,0.020135902,0,0.020321339,-0.03657
-0.01,0.02040499,0,0.020016604,-0.03657
-0.05,0.020538213,0.01,0.020016604,-0.03626
-0.07,0.024271195,0.01,0.020154442,-0.03606
-0.06,0.022033033,0.01,0.020154442,-0.03636
-0.05,0.024233711,0.01,0.019908428,-0.03626
-0.03,0.027502066,0.01,0.019777276,-0.03667
-0.05,0.0265946,0.01,0.02010493,-0.03677
0,0.027001683,0.01,0.02010493,-0.03646
-0.04,0.024679767,0.01,0.020002768,-0.03646
0,0.02284334,0.01,0.020002768,-0.03606
0.01,0.022033033,0.01,0.020389344,-0.03556
-0.04,0.023393861,0,0.020497684,-0.03495
-0.01,0.023001976,0,0.019805253,-0.03475
-0.05,0.022522716,0,0.020146199,-0.03444
-0.04,0.02227922,0,0.020277696,-0.03455
-0.01,0.023702704,0,0.020277696,-0.03505
-0.05,0.02040499,0,0.020277696,-0.03505
0,0.02040499,0,0.02039749,-0.03495
-0.04,0.019679246,-0.01,0.020742048,-0.03434
-0.01,0.019116865,-0.01,0.020146199,-0.03384
-0.06,0.019679246,-0.01,0.020370326,-0.03364
-0.04,0.017939292,-0.01,0.020589324,-0.03333
-0.04,0.019116865,-0.01,0.020264038,-0.03303
-0.05,0.01601136,-0.01,0.020505786,-0.03323
-0.03,0.016180797,-0.01,0.0198973,-0.03313
-0.05,0.013751033,-0.01,0.019483929,-0.03263
-0.04,0.013751033,-0.01,0.019407046,-0.03222
-0.01,0.015135749,-0.01,0.019847146,-0.03212
-0.05,0.015135749,-0.02,0.019847146,-0.03172
-0.03,0.016124515,-0.02,0.020299529,-0.03202
-0.05,0.017002674,-0.02,0.020567798,-0.03182
-0.06,0.016787441,-0.02,0.02035673,-0.03202
-0.02,0.017215215,-0.01,0.019191868,-0.03222
-0.04,0.015782614,-0.01,0.019186097,-0.03253
-0.06,0.016733201,-0.01,0.018818949,-0.03242
-0.02,0.017580981,-0.01,0.018692001,-0.03242
-0.03,0.019164361,-0.01,0.019052879,-0.03232
-0.05,0.018683975,-0.01,0.018692001,-0.03222
-0.02,0.018340219,-0.01,0.018692001,-0.03222
-0.06,0.020135902,-0.01,0.017902158,-0.03202
-0.02,0.019021519,-0.01,0.018025453,-0.03162
-0.01,0.018586408,0.01,0.017577545,-0.03172
-0.01,0.019021519,0.01,0.017362017,-0.03212
-0.03,0.020135902,0.01,0.017362017,-0.03253
-0.06,0.020135902,0.01,0.017362017,-0.03242
-0.05,0.022803509,0.01,0.017371582,-0.03192
-0.03,0.023432689,0.01,0.018157061,-0.03141
-0.02,0.024196168,0.01,0.017997785,-0.03131
-0.06,0.02296242,0.01,0.018089846,-0.03121
-0.05,0.02296242,0.01,0.017731228,-0.03111
0.01,0.021574396,0.01,0.019560509,-0.03141
-0.01,0.021019471,-0.01,0.019684668,-0.03101
-0.06,0.0221154,-0.01,0.020253105,-0.03152
-0.03,0.021950357,-0.01,0.020912198,-0.03212
-0.03,0.020889319,-0.01,0.021107225,-0.03222
-0.04,0.02,-0.01,0.021251018,-0.03263
-0.04,0.015724908,-0.01,0.022248969,-0.03242
-0.01,0.013280197,-0.01,0.022412621,-0.03273
-0.04,0.012135598,0,0.022614297,-0.03313
-0.05,0.012135598,0,0.022466907,-0.03303
-0.03,0.012060454,0,0.022624089,-0.03374
-0.05,0.012933396,0,0.022316062,-0.03384
-0.04,0.016403991,0,0.022316062,-0.03394
-0.02,0.014893562,0,0.022316062,-0.03354
-0.04,0.015135749,0,0.022355727,-0.03364
-0.04,0.013751033,0.01,0.022355727,-0.03404
-0.02,0.02296242,0.01,0.022081596,-0.03374
0,0.02296242,0.01,0.022081596,-0.03404
-0.03,0.025081685,0.02,0.022081596,-0.03374
-0.02,0.027863303,0.02,0.022081596,-0.03394
-0.03,0.028058381,0.02,0.021625525,-0.03414
-0.09,0.028730725,0.02,0.021409368,-0.03404
-0.05,0.031965891,0.02,0.020632308,-0.03414
0,0.03139195,0.02,0.020470653,-0.03465
0.01,0.032361593,0.02,0.019977839,-0.03414
-0.01,0.032361593,0.02,0.019977839,-0.03424
-0.05,0.032641301,0.02,0.019977839,-0.03475
0.02,0.024196168,0.02,0.020465242,-0.03485
-0.01,0.021574396,-0.01,0.02064304,-0.03465
-0.05,0.021148823,-0.01,0.020465242,-0.03535
-0.02,0.021908902,-0.01,0.020470653,-0.03535
-0.01,0.021825756,-0.01,0.020449002,-0.03566
-0.01,0.021825756,-0.01,0.020516584,-0.03545
-0.02,0.018340219,-0.01,0.020304984,-0.03525
-0.01,0.017320508,-0.01,0.020304984,-0.03566
-0.05,0.016180797,-0.02,0.020261305,-0.03626
-0.03,0.016403991,-0.02,0.020651085,-0.03687
-0.05,0.015491933,-0.02,0.020845899,-0.03606
-0.05,0.014206273,-0.02,0.021067839,-0.03596
-0.03,0.013684763,-0.02,0.02081666,-0.03636
-0.02,0.012135598,-0.02,0.021038908,-0.03747
-0.04,0.011200649,-0.02,0.020975649,-0.03626
-0.02,0.011200649,-0.02,0.021814175,-0.03657
-0.04,0.012933396,-0.01,0.02004701,-0.03879
-0.04,0.012933396,-0.01,0.019875025,-0.03859
-0.02,0.012933396,-0.01,0.02018464,-0.03778
-0.03,0.012933396,-0.01,0.019258112,-0.03828
-0.03,0.014893562,-0.01,0.019026705,-0.03889
-0.06,0.014396969,0,0.018965493,-0.03889
-0.05,0.014893562,0,0.017230764,-0.03939
-0.04,0.014893562,0,0.018129594,-0.03929
-0.02,0.014333686,0,0.018166207,-0.04010
-0.01,0.017580981,0,0.018372303,-0.04010
-0.04,0.018488326,0,0.018089846,-0.03949
-0.02,0.017215215,0,0.017936149,-0.03990
-0.04,0.017215215,0,0.017762429,-0.03960
-0.03,0.017939292,0,0.017211472,-0.03929
0,0.017477258,0,0.01712439,-0.03949
-0.05,0.018683975,-0.03,0.019455489,-0.03879
-0.05,0.018973666,-0.02,0.019927888,-0.04000
-0.05,0.017786614,-0.02,0.019905647,-0.03980
-0.05,0.019679246,-0.02,0.021323849,-0.04051
-0.03,0.019116865,-0.02,0.021556282,-0.04101
-0.07,0.014709304,-0.02,0.022461977,-0.04222
-0.05,0.016949122,-0.02,0.023987815,-0.04172
-0.04,0.016949122,-0.02,0.024013193,-0.04152
-0.07,0.019908883,-0.02,0.024036241,-0.04192
-0.05,0.021616492,-0.02,0.023776832,-0.04182
-0.02,0.021362669,-0.02,0.024600912,-0.04051
-0.02,0.021574396,-0.02,0.024546834,-0.04111
-0.05,0.022074255,-0.02,0.024757965,-0.04202
-0.08,0.022482316,-0.01,0.025749023,-0.04263
-0.02,0.02071451,-0.01,0.027544387,-0.04101
-0.06,0.020493902,-0.01,0.027318312,-0.04141
-0.02,0.026111648,-0.01,0.027110781,-0.04253
-0.06,0.027303013,0,0.030057162,-0.04323
-0.03,0.027699688,0,0.033972825,-0.04323
-0.04,0.02910795,0,0.034381097,-0.04404
-0.04,0.028635642,0,0.042426407,-0.04414
-0.1,0.032051096,0,0.042733302,-0.04364
-0.01,0.034876405,0,0.044037636,-0.04354
-0.03,0.034771985,0,0.044304644,-0.04293
-0.09,0.034085454,0,0.044747353,-0.04303
-0.07,0.034085454,0,0.044772094,-0.04444
0,0.03753786,0.02,0.045082673,-0.04535
-0.1,0.033574882,0.02,0.045638087,-0.04596
-0.05,0.032249031,0.02,0.046894713,-0.04657
-0.05,0.033574882,0.02,0.046864003,-0.04677
-0.04,0.038304996,0.06,0.048364159,-0.04586
0,0.037440862,0.06,0.048770032,-0.04455
-0.05,0.03534248,0.06,0.048938907,-0.04465
-0.07,0.040451992,0.06,0.049579628,-0.04566
-0.09,0.05269121,0.06,0.049608657,-0.04586
0.02,0.053919131,0.06,0.050797625,-0.04505
-0.04,0.073348483,0.06,0.052571736,-0.04515
-0.07,0.07422325,0.06,0.053589845,-0.04636
-0.13,0.077986013,0.06,0.054001559,-0.04636
0.06,0.078265283,0.06,0.054070214,-0.04697
-0.08,0.078265283,0.02,0.056096737,-0.04646
-0.21,0.074626342,0.02,0.056096737,-0.04707
0.01,0.074869584,0.03,0.056169732,-0.04707
0.02,0.077212811,0.03,0.055694547,-0.04636
-0.08,0.076324665,0.03,0.056399932,-0.04636
-0.09,0.066071587,0.03,0.062024716,-0.04758
-0.04,0.071871097,0.03,0.062432245,-0.04768
-0.09,0.052794628,0.03,0.062432245,-0.04737
0,0.051008021,0.03,0.06208985,-0.04697
-0.12,0.049763075,0.03,0.066081597,-0.04697
-0.05,0.048841115,0.03,0.066121804,-0.04737
0.03,0.051451654,0.03,0.067128247,-0.04596
-0.09,0.060392655,0.03,0.067325921,-0.04687
-0.01,0.061214971,0.03,0.067065529,-0.04717
0.01,0.062971855,0.03,0.06738511,-0.04545
-0.06,0.05855844,0.03,0.067324276,-0.04626
0.03,0.067500842,0.03,0.067766128,-0.04525
-0.14,0.062508181,0.12,0.067006884,-0.04677
0.02,0.061717833,0.12,0.06755417,-0.04778
-0.1,0.060467873,0.12,0.067448352,-0.04929
-0.07,0.061555592,0.12,0.068499178,-0.05071
-0.15,0.080045442,0.12,0.067664733,-0.05253
-0.04,0.079886283,0.12,0.067664733,-0.05242
-0.03,0.074357857,0.12,0.063408186,-0.05414
-0.04,0.07189639,0.12,0.06280011,-0.05364
0.02,0.083904708,0.12,0.064543718,-0.05586
0.12,0.083481081,0.12,0.068134451,-0.05596
-0.11,0.079532726,0.11,0.067747332,-0.05475
-0.07,0.081117199,0.11,0.070080637,-0.05404
-0.07,0.081173215,0.11,0.069841618,-0.05384
0.11,0.083219316,0.11,0.070711461,-0.05263
-0.06,0.081541958,0.02,0.069724978,-0.05333
-0.12,0.065878676,0.02,0.071009179,-0.05374
-0.08,0.062812853,0.02,0.070080637,-0.05242
-0.02,0.064073821,0.02,0.069944607,-0.05253
-0.09,0.063130457,0.02,0.070247939,-0.05253
-0.06,0.053444959,0.02,0.070058511,-0.05232
0.02,0.057682517,0.07,0.070384956,-0.05263
-0.04,0.055037178,0.1,0.070146185,-0.05354
0.01,0.056051924,0.1,0.068587231,-0.05354
-0.04,0.054272042,0.1,0.070493436,-0.05364
-0.16,0.067203896,0.1,0.070052187,-0.05384
-0.13,0.081128406,0.1,0.070317269,-0.05434
-0.08,0.078878503,0.1,0.068420723,-0.05444
-0.1,0.086402862,0.1,0.068428815,-0.05354
-0.06,0.083839674,0.1,0.068630811,-0.05384
0.07,0.089137279,0.1,0.070797545,-0.05596
0.1,0.081953424,0.1,0.071692867,-0.05475
-0.04,0.081953424,0.04,0.066897717,-0.05414
-0.16,0.080971375,0.04,0.072753167,-0.05152
-0.07,0.079658361,0.04,0.073849987,-0.05182
0.04,0.080374125,0.04,0.074381168,-0.04879
-0.03,0.074748062,0.02,0.07297127,-0.04848
-0.13,0.060045437,0.02,0.074903408,-0.04697
-0.04,0.064002841,0.02,0.076371187,-0.04667
-0.08,0.052310263,0.02,0.079533524,-0.04697
0.01,0.065435603,0.02,0.082749003,-0.04545
-0.09,0.058697994,0.02,0.082728927,-0.04505
0,0.060707945,0.07,0.085910536,-0.04354
0.02,0.055382964,0.07,0.084985179,-0.04283
-0.05,0.055382964,0.07,0.088609287,-0.03990
-0.17,0.055382964,0.15,0.087890877,-0.03818
-0.06,0.063718129,0.15,0.089077964,-0.03788
0,0.06919012,0.15,0.088449171,-0.03566
-0.03,0.067595051,0.15,0.088721072,-0.03273
-0.05,0.088892172,0.15,0.089491612,-0.03121
-0.08,0.09320554,0.15,0.089768374,-0.02818
0.07,0.084863527,0.15,0.089899661,-0.02657
-0.14,0.094983252,0.15,0.090630864,-0.02434
-0.05,0.100778786,0.15,0.087554444,-0.02222
0.15,0.106429661,0.15,0.087510797,-0.01939
-0.13,0.113738136,0.02,0.086149963,-0.01657
0.02,0.120498963,0.02,0.08664345,-0.01374
-0.17,0.11058522,-0.03,0.085240199,-0.01495
-0.16,0.115096797,0.03,0.085163513,-0.01293
-0.17,0.115096797,0.03,0.084559965,-0.00768
-0.2,0.083426614,0.03,0.085555316,-0.00354
-0.21,0.08874888,0.03,0.086251454,-0.00061
-0.03,0.090493596,0.03,0.085613544,0.00202
-0.21,0.097402632,0.03,0.085950487,0.00596
-0.05,0.104062918,0.09,0.085644582,0.00960
-0.23,0.106847385,0.09,0.08664345,0.01101
-0.04,0.100534933,0.09,0.088216611,0.01253
0.03,0.090362905,0.09,0.086942019,0.01657
0,0.101399301,0.09,0.097197154,0.01970
0.02,0.087334259,0.09,0.09720399,0.02354
0.02,0.087334259,0.09,0.111673071,0.02747
-0.12,0.059467333,0.09,0.111809837,0.02949
-0.09,0.066837659,0.09,0.11417381,0.03192
0.09,0.065324365,0.09,0.113933011,0.03404
-0.01,0.064314568,0.01,0.113599128,0.03626
-0.05,0.062304239,0.01,0.117236073,0.03939
-0.05,0.06497552,0.01,0.114216964,0.04263
-0.12,0.065338281,0.01,0.115373629,0.04586
-0.07,0.065338281,0.04,0.117043215,0.04889
-0.04,0.048579831,0.04,0.118801229,0.05111
-0.08,0.047424581,0.22,0.12187716,0.05424
-0.15,0.058697994,0.22,0.119990771,0.05929
0.01,0.06919012,0.3,0.119570105,0.06384
